txn_id,merchant_id,cardholder_id,amount,status,txn_date,refund_flag,decline_reason
5422,74,1322,8.26,completed,2024-01-09,0,
5423,235,1378,5.4,completed,2024-01-09,0,
5424,466,181,40.99,completed,2024-01-09,0,
5425,389,290,12.82,completed,2024-01-09,1,
5426,325,1768,103.87,completed,2024-01-09,0,
5427,452,178,27.38,completed,2024-01-09,0,
5428,103,992,36.42,completed,2024-01-09,0,
5429,25,1231,2.04,completed,2024-01-09,0,
5430,350,1124,68.81,completed,2024-01-09,0,
5431,236,564,13.8,completed,2024-01-09,0,
5432,226,1135,29.21,completed,2024-01-09,0,
5433,376,936,54.88,completed,2024-01-09,0,
5434,464,1891,24.4,completed,2024-01-09,0,
5435,160,875,62.84,completed,2024-01-09,0,
5436,144,443,42.09,completed,2024-01-09,0,
5437,175,1675,26.76,completed,2024-01-09,0,
5438,256,280,5.52,completed,2024-01-09,0,
5439,431,1660,28.66,completed,2024-01-09,0,
5440,288,383,39.81,completed,2024-01-09,0,
5441,268,883,89.08,completed,2024-01-09,0,
5442,201,256,125.71,completed,2024-01-09,0,
5443,321,560,15.87,completed,2024-01-09,0,
5444,463,606,19.64,completed,2024-01-09,0,
5445,244,1523,54.57,completed,2024-01-09,0,
5446,241,630,59.77,completed,2024-01-09,0,
5447,347,128,17.95,completed,2024-01-09,1,
5448,134,1552,159.56,completed,2024-01-09,0,
5449,228,1199,99.89,completed,2024-01-09,0,
5450,77,970,83.05,completed,2024-01-09,1,
5451,133,1800,18.09,completed,2024-01-09,0,
5452,49,260,42.54,completed,2024-01-09,0,
5453,177,551,7.4,completed,2024-01-09,0,
5454,325,285,18.89,completed,2024-01-09,0,
5455,49,1365,12.06,completed,2024-01-09,0,
5456,383,1523,57.86,completed,2024-01-09,0,
5457,84,78,14.24,completed,2024-01-09,1,
5458,396,770,58.98,completed,2024-01-09,0,
5459,83,1890,32.36,completed,2024-01-09,0,
5460,284,575,17.89,completed,2024-01-09,0,
5461,194,1993,48.12,completed,2024-01-09,0,
5462,392,1134,25.78,completed,2024-01-09,0,
5463,433,928,23.49,failed,2024-01-09,0,insufficient_funds
5464,398,156,27.99,completed,2024-01-09,0,
5465,270,1343,73.65,completed,2024-01-09,0,
5466,364,1669,13.72,completed,2024-01-09,0,
5467,229,1244,12.2,completed,2024-01-09,0,
5468,299,8,17.75,completed,2024-01-09,0,
5469,25,1646,72.89,completed,2024-01-09,0,
5470,66,444,61.56,completed,2024-01-09,0,
5471,338,804,11.3,completed,2024-01-09,0,
5472,436,935,65.34,completed,2024-01-09,0,
5473,215,1150,218.99,completed,2024-01-09,0,
5474,60,1324,128.22,completed,2024-01-09,0,
5475,225,1746,40.02,completed,2024-01-09,0,
5476,238,1908,17.85,completed,2024-01-09,0,
5477,483,934,63.38,completed,2024-01-09,0,
5478,11,888,4.01,completed,2024-01-09,0,
5479,294,1009,23.17,completed,2024-01-09,0,
5480,303,927,32.71,completed,2024-01-09,0,
5481,135,17,7.46,completed,2024-01-09,0,
5482,498,1142,33.13,completed,2024-01-09,0,
5483,367,783,13.55,completed,2024-01-10,0,
5484,439,1735,39.25,completed,2024-01-10,0,
5485,254,1401,6.97,completed,2024-01-10,0,
5486,368,981,59.96,completed,2024-01-10,0,
5487,8,1731,34.52,completed,2024-01-10,1,
5488,424,1532,10.21,completed,2024-01-10,0,
5489,292,1956,36.07,completed,2024-01-10,0,
5490,416,190,56.2,completed,2024-01-10,0,
5491,236,675,11.97,completed,2024-01-10,0,
5492,119,898,45.65,completed,2024-01-10,0,
5493,328,359,51.75,completed,2024-01-10,0,
5494,126,763,13.71,completed,2024-01-10,0,
5495,255,1373,13.24,completed,2024-01-10,0,
5496,412,29,69.04,completed,2024-01-10,1,
5497,12,534,88.16,completed,2024-01-10,0,
5498,173,1866,20.03,failed,2024-01-10,0,card_blocked
5499,1,1443,13.27,completed,2024-01-10,0,
5500,103,842,3.64,completed,2024-01-10,0,
5501,365,25,77.51,completed,2024-01-10,0,
5502,141,1827,28.3,completed,2024-01-10,0,
5503,362,631,28.55,completed,2024-01-10,0,
5504,121,764,6.59,completed,2024-01-10,0,
5505,253,74,5.48,completed,2024-01-10,0,
5506,462,478,24.65,completed,2024-01-10,0,
5507,442,602,58.8,completed,2024-01-10,0,
5508,199,1816,106.27,completed,2024-01-10,0,
5509,153,1602,83.72,completed,2024-01-10,0,
5510,67,76,108.28,completed,2024-01-10,0,
5511,406,593,82.39,completed,2024-01-10,0,
5512,27,1986,84.99,completed,2024-01-10,0,
5513,203,1138,16.03,completed,2024-01-10,1,
5514,40,1224,10.76,completed,2024-01-10,0,
5515,411,139,46.32,completed,2024-01-10,0,
5516,300,1270,12.91,completed,2024-01-10,0,
5517,86,371,27.23,completed,2024-01-10,0,
5518,462,957,8.36,completed,2024-01-10,0,
5519,473,1853,29.87,completed,2024-01-10,0,
5520,295,573,52.02,completed,2024-01-10,0,
5521,362,1570,12.95,completed,2024-01-10,0,
5522,261,291,38.54,completed,2024-01-10,0,
5523,161,1010,20.64,completed,2024-01-10,0,
5524,163,1072,21.82,completed,2024-01-10,0,
5525,151,922,20.05,completed,2024-01-10,1,
5526,169,348,44.81,completed,2024-01-10,0,
5527,480,840,35.37,completed,2024-01-10,0,
5528,277,555,13.58,completed,2024-01-10,0,
5529,411,983,29.95,completed,2024-01-10,0,
5530,274,1424,56.54,completed,2024-01-10,0,
5531,118,353,59.17,completed,2024-01-10,0,
5532,26,422,96.22,completed,2024-01-10,0,
5533,199,1766,35.16,completed,2024-01-10,0,
5534,9,1178,27.78,completed,2024-01-10,0,
5535,223,199,43.66,completed,2024-01-10,1,
5536,31,1593,47.69,completed,2024-01-10,0,
5537,255,1179,233.34,completed,2024-01-10,0,
5538,383,1801,12.1,completed,2024-01-10,0,
5539,309,310,52.08,completed,2024-01-10,0,
5540,275,1483,14.3,completed,2024-01-10,0,
5541,460,1366,46.93,completed,2024-01-10,0,
5542,56,1946,22.55,completed,2024-01-11,0,
5543,158,1302,38.23,completed,2024-01-11,0,
5544,452,602,42.11,completed,2024-01-11,0,
5545,180,985,29.35,completed,2024-01-11,0,
5546,488,1347,42.86,completed,2024-01-11,0,
5547,174,741,39.56,completed,2024-01-11,0,
5548,11,230,41.61,completed,2024-01-11,0,
5549,211,393,45.67,completed,2024-01-11,0,
5550,313,1211,41.88,completed,2024-01-11,0,
5551,472,1289,75.63,completed,2024-01-11,0,
5552,325,25,11.37,completed,2024-01-11,0,
5553,22,165,4.72,completed,2024-01-11,0,
5554,5,466,8.47,completed,2024-01-11,0,
5555,426,895,53.12,failed,2024-01-11,0,merchant_limit_exceeded
5556,328,887,76.4,completed,2024-01-11,0,
5557,238,201,83.7,completed,2024-01-11,0,
5558,20,350,20.43,failed,2024-01-11,0,insufficient_funds
5559,319,469,47.76,completed,2024-01-11,0,
5560,11,131,47.97,completed,2024-01-11,0,
5561,145,1662,12.71,completed,2024-01-11,0,
5562,487,220,24.72,completed,2024-01-11,0,
5563,253,998,43.88,completed,2024-01-11,0,
5564,87,1321,77.95,completed,2024-01-11,0,
5565,51,285,114.1,completed,2024-01-11,0,
5566,248,314,40.73,completed,2024-01-11,0,
5567,172,1609,71.87,completed,2024-01-11,0,
5568,311,649,122.73,completed,2024-01-11,0,
5569,119,1945,13.22,completed,2024-01-11,0,
5570,327,1532,76.62,completed,2024-01-11,0,
5571,417,16,19.95,completed,2024-01-11,0,
5572,328,1232,45.09,completed,2024-01-11,0,
5573,473,14,67.47,completed,2024-01-11,0,
5574,184,1846,17.82,completed,2024-01-11,0,
5575,317,1094,33.56,completed,2024-01-11,0,
5576,212,40,28.52,completed,2024-01-11,0,
5577,101,967,55.12,completed,2024-01-11,0,
5578,130,1463,128.35,completed,2024-01-11,0,
5579,2,107,86.0,completed,2024-01-11,0,
5580,158,218,167.19,completed,2024-01-11,0,
5581,368,1031,29.62,completed,2024-01-11,0,
5582,368,1002,41.96,failed,2024-01-11,0,insufficient_funds
5583,485,1581,68.6,completed,2024-01-11,0,
5584,267,1336,8.06,completed,2024-01-11,0,
5585,28,74,14.29,completed,2024-01-11,0,
5586,171,1705,110.44,completed,2024-01-11,0,
5587,303,229,6.68,completed,2024-01-11,0,
5588,58,1065,15.59,completed,2024-01-11,0,
5589,424,1331,12.54,completed,2024-01-11,0,
5590,388,1640,14.42,completed,2024-01-11,0,
5591,87,1183,38.35,completed,2024-01-11,0,
5592,19,1502,36.83,completed,2024-01-11,0,
5593,27,647,17.86,completed,2024-01-11,0,
5594,184,1779,7.79,completed,2024-01-11,0,
5595,246,144,42.87,completed,2024-01-11,0,
5596,4,1895,62.73,completed,2024-01-11,0,
5597,373,1782,47.27,completed,2024-01-11,0,
5598,79,15,41.9,completed,2024-01-12,0,
5599,160,1466,93.66,completed,2024-01-12,0,
5600,87,1536,4.58,completed,2024-01-12,0,
5601,457,1828,29.44,completed,2024-01-12,0,
5602,469,1488,69.65,completed,2024-01-12,0,
5603,197,1206,21.58,completed,2024-01-12,0,
5604,390,1623,36.48,completed,2024-01-12,0,
5605,140,598,80.2,completed,2024-01-12,0,
5606,407,18,82.91,completed,2024-01-12,0,
5607,69,391,41.05,completed,2024-01-12,0,
5608,137,1367,23.67,completed,2024-01-12,0,
5609,200,211,13.84,completed,2024-01-12,0,
5610,291,1797,19.05,completed,2024-01-12,0,
5611,206,198,67.12,completed,2024-01-12,0,
5612,3,140,21.38,completed,2024-01-12,0,
5613,67,740,78.45,completed,2024-01-12,0,
5614,485,558,35.95,completed,2024-01-12,0,
5615,313,1642,90.33,completed,2024-01-12,0,
5616,376,460,76.92,completed,2024-01-12,0,
5617,89,952,24.47,completed,2024-01-12,0,
5618,190,1012,55.38,completed,2024-01-12,0,
5619,194,80,32.33,completed,2024-01-12,0,
5620,316,1224,22.52,completed,2024-01-12,0,
5621,108,8,54.69,completed,2024-01-12,0,
5622,227,629,24.67,completed,2024-01-12,0,
5623,73,114,16.02,completed,2024-01-12,0,
5624,353,1827,24.6,completed,2024-01-12,0,
5625,464,1306,30.81,completed,2024-01-12,0,
5626,336,1462,46.97,completed,2024-01-12,0,
5627,441,1957,17.07,completed,2024-01-12,0,
5628,127,1444,77.62,completed,2024-01-12,0,
5629,79,1359,20.8,completed,2024-01-12,0,
5630,389,1396,56.96,completed,2024-01-12,0,
5631,352,995,34.44,completed,2024-01-12,0,
5632,206,298,170.21,completed,2024-01-12,0,
5633,381,159,68.29,completed,2024-01-12,0,
5634,335,496,21.23,completed,2024-01-12,0,
5635,381,1509,8.97,completed,2024-01-12,0,
5636,468,1691,24.93,completed,2024-01-12,0,
5637,257,414,30.23,completed,2024-01-12,0,
5638,64,389,36.5,completed,2024-01-12,0,
5639,423,1874,15.42,completed,2024-01-12,0,
5640,198,1520,66.43,completed,2024-01-12,0,
5641,250,315,113.33,completed,2024-01-12,0,
5642,72,273,8.62,completed,2024-01-12,0,
5643,270,129,21.76,completed,2024-01-12,0,
5644,186,1965,18.3,completed,2024-01-12,0,
5645,158,445,20.97,completed,2024-01-12,0,
5646,121,1109,16.1,completed,2024-01-12,0,
5647,170,753,60.73,completed,2024-01-12,0,
5648,280,1051,16.79,completed,2024-01-12,0,
5649,115,695,33.61,completed,2024-01-12,0,
5650,408,1512,52.5,completed,2024-01-12,0,
5651,374,331,119.28,completed,2024-01-12,0,
5652,267,445,27.99,completed,2024-01-12,0,
5653,446,30,46.54,completed,2024-01-12,0,
5654,140,1996,8.76,completed,2024-01-12,0,
5655,474,1482,32.87,completed,2024-01-12,0,
5656,306,665,18.84,completed,2024-01-13,0,
5657,222,598,14.97,completed,2024-01-13,0,
5658,122,1064,20.11,completed,2024-01-13,0,
5659,143,294,11.67,completed,2024-01-13,0,
5660,322,1330,31.04,completed,2024-01-13,0,
5661,80,891,28.85,completed,2024-01-13,0,
5662,279,30,93.52,completed,2024-01-13,0,
5663,132,1562,178.0,completed,2024-01-13,0,
5664,475,809,26.94,completed,2024-01-13,0,
5665,151,1239,13.86,completed,2024-01-13,0,
5666,118,556,19.07,completed,2024-01-13,0,
5667,225,718,8.28,completed,2024-01-13,0,
5668,390,496,25.18,completed,2024-01-13,0,
5669,493,1524,7.6,completed,2024-01-13,0,
5670,122,582,54.46,completed,2024-01-13,1,
5671,89,779,23.52,completed,2024-01-13,0,
5672,344,1991,21.05,completed,2024-01-13,0,
5673,420,1998,21.59,completed,2024-01-13,0,
5674,241,1123,20.5,completed,2024-01-13,0,
5675,340,770,80.64,completed,2024-01-13,0,
5676,92,565,24.23,completed,2024-01-13,0,
5677,318,1449,15.41,failed,2024-01-13,0,merchant_limit_exceeded
5678,355,1709,16.43,failed,2024-01-13,0,processing_error
5679,37,1919,46.07,completed,2024-01-13,0,
5680,219,107,25.85,completed,2024-01-13,0,
5681,37,42,25.96,completed,2024-01-13,0,
5682,480,926,35.4,completed,2024-01-13,0,
5683,441,1059,18.13,completed,2024-01-13,0,
5684,266,9,32.87,completed,2024-01-13,0,
5685,256,1663,69.49,completed,2024-01-13,0,
5686,262,104,282.6,completed,2024-01-13,0,
5687,298,1050,12.56,completed,2024-01-13,0,
5688,234,299,30.46,completed,2024-01-13,0,
5689,3,1861,15.16,completed,2024-01-13,0,
5690,45,370,47.04,completed,2024-01-13,0,
5691,355,984,46.6,completed,2024-01-13,0,
5692,253,1677,28.64,completed,2024-01-13,0,
5693,392,209,22.19,failed,2024-01-13,0,card_blocked
5694,258,945,52.8,completed,2024-01-13,0,
5695,327,447,17.29,completed,2024-01-13,0,
5696,47,905,24.7,completed,2024-01-13,0,
5697,388,1822,24.3,completed,2024-01-13,0,
5698,256,1210,31.66,completed,2024-01-13,0,
5699,192,805,90.13,completed,2024-01-13,0,
5700,464,103,52.8,completed,2024-01-13,0,
5701,281,1646,22.27,completed,2024-01-13,0,
5702,95,1365,22.5,completed,2024-01-13,0,
5703,353,1513,8.3,completed,2024-01-13,0,
5704,59,1544,22.05,completed,2024-01-13,0,
5705,13,1272,66.46,completed,2024-01-14,0,
5706,378,376,55.2,completed,2024-01-14,0,
5707,225,662,24.91,completed,2024-01-14,0,
5708,257,316,43.64,completed,2024-01-14,0,
5709,40,626,50.67,completed,2024-01-14,0,
5710,401,1762,21.36,completed,2024-01-14,0,
5711,51,998,39.07,completed,2024-01-14,0,
5712,291,1433,33.38,completed,2024-01-14,0,
5713,170,1364,64.29,completed,2024-01-14,0,
5714,484,1749,29.43,failed,2024-01-14,0,insufficient_funds
5715,438,474,22.55,completed,2024-01-14,0,
5716,197,1401,28.03,completed,2024-01-14,0,
5717,311,1945,51.69,completed,2024-01-14,0,
5718,47,617,20.39,failed,2024-01-14,0,processing_error
5719,110,847,191.95,completed,2024-01-14,0,
5720,8,1449,6.31,completed,2024-01-14,0,
5721,409,1820,21.41,completed,2024-01-14,0,
5722,496,817,49.42,completed,2024-01-14,0,
5723,114,282,7.19,completed,2024-01-14,0,
5724,26,858,8.48,completed,2024-01-14,0,
5725,142,1019,7.87,completed,2024-01-14,0,
5726,289,1744,17.99,completed,2024-01-14,0,
5727,472,1728,21.14,completed,2024-01-14,0,
5728,216,191,199.26,completed,2024-01-14,0,
5729,406,837,8.82,completed,2024-01-14,0,
5730,312,1414,49.26,completed,2024-01-14,0,
5731,161,1238,39.29,failed,2024-01-14,0,processing_error
5732,136,1134,27.58,completed,2024-01-14,0,
5733,23,1163,76.58,completed,2024-01-14,0,
5734,80,1680,91.84,completed,2024-01-14,0,
5735,242,1346,39.47,completed,2024-01-14,0,
5736,437,1416,21.21,completed,2024-01-14,0,
5737,338,1004,22.84,completed,2024-01-14,0,
5738,477,835,37.55,completed,2024-01-14,0,
5739,357,53,48.72,completed,2024-01-14,0,
5740,292,1201,19.97,completed,2024-01-14,0,
5741,417,1089,70.21,completed,2024-01-14,0,
5742,276,569,97.07,completed,2024-01-14,0,
5743,370,1142,158.22,completed,2024-01-14,0,
5744,457,844,52.71,completed,2024-01-14,0,
5745,474,736,27.33,completed,2024-01-14,0,
5746,46,1881,40.51,completed,2024-01-14,0,
5747,496,598,28.05,completed,2024-01-14,0,
5748,227,707,42.06,completed,2024-01-14,0,
5749,297,193,30.11,completed,2024-01-14,0,
5750,2,647,7.23,completed,2024-01-14,1,
5751,72,1740,99.79,completed,2024-01-14,0,
5752,271,1389,130.53,completed,2024-01-14,0,
5753,340,427,37.4,completed,2024-01-14,0,
5754,295,1263,69.71,completed,2024-01-14,0,
5755,282,917,33.87,completed,2024-01-14,0,
5756,11,144,36.04,completed,2024-01-14,0,
5757,489,521,61.66,completed,2024-01-14,0,
5758,251,438,15.87,completed,2024-01-14,0,
5759,373,96,23.36,completed,2024-01-14,0,
5760,182,1721,70.22,completed,2024-01-14,1,
5761,193,1975,114.13,completed,2024-01-15,0,
5762,84,642,46.31,completed,2024-01-15,0,
5763,206,106,179.13,completed,2024-01-15,0,
5764,242,1296,11.4,completed,2024-01-15,0,
5765,51,1158,36.18,completed,2024-01-15,1,
5766,71,851,65.2,completed,2024-01-15,0,
5767,145,225,59.26,completed,2024-01-15,0,
5768,356,1279,15.85,completed,2024-01-15,0,
5769,226,557,153.13,completed,2024-01-15,0,
5770,111,1175,65.41,completed,2024-01-15,0,
5771,391,1056,27.6,completed,2024-01-15,0,
5772,134,1434,24.17,completed,2024-01-15,0,
5773,323,1247,53.39,failed,2024-01-15,0,card_blocked
5774,44,144,33.92,completed,2024-01-15,0,
5775,305,1401,22.76,completed,2024-01-15,0,
5776,213,225,51.22,completed,2024-01-15,0,
5777,262,533,54.1,completed,2024-01-15,0,
5778,40,1982,9.84,completed,2024-01-15,0,
5779,258,1652,23.32,completed,2024-01-15,0,
5780,297,1241,27.99,completed,2024-01-15,0,
5781,375,913,245.04,completed,2024-01-15,0,
5782,491,847,20.22,completed,2024-01-15,0,
5783,181,600,161.32,completed,2024-01-15,0,
5784,360,728,75.9,completed,2024-01-15,0,
5785,52,137,498.94,completed,2024-01-15,0,
5786,143,619,38.16,completed,2024-01-15,0,
5787,204,1481,64.67,completed,2024-01-15,0,
5788,234,1416,72.64,completed,2024-01-15,0,
5789,129,814,17.27,completed,2024-01-15,0,
5790,378,1712,35.67,completed,2024-01-15,0,
5791,47,1560,31.79,completed,2024-01-15,0,
5792,449,1283,61.17,completed,2024-01-15,0,
5793,396,1595,16.32,completed,2024-01-15,0,
5794,164,82,44.81,completed,2024-01-15,0,
5795,467,670,25.53,completed,2024-01-15,0,
5796,222,854,8.17,completed,2024-01-15,0,
5797,240,1581,82.25,completed,2024-01-15,0,
5798,110,838,68.27,completed,2024-01-15,0,
5799,444,1072,34.58,completed,2024-01-15,0,
5800,493,1743,212.35,completed,2024-01-15,0,
5801,161,1320,11.0,completed,2024-01-15,0,
5802,377,479,17.21,completed,2024-01-15,0,
5803,401,584,62.82,completed,2024-01-15,0,
5804,57,367,55.71,completed,2024-01-15,0,
5805,303,327,9.71,completed,2024-01-15,0,
5806,436,821,218.1,completed,2024-01-15,0,
5807,422,1495,28.83,completed,2024-01-15,0,
5808,2,973,20.51,completed,2024-01-15,0,
5809,310,956,8.04,completed,2024-01-15,0,
5810,180,62,88.19,completed,2024-01-15,0,
5811,128,1409,32.75,completed,2024-01-15,0,
5812,114,1957,17.91,completed,2024-01-15,0,
5813,340,969,28.8,completed,2024-01-15,0,
5814,30,311,35.95,completed,2024-01-15,0,
5815,410,689,36.91,completed,2024-01-15,0,
5816,384,85,14.1,completed,2024-01-15,0,
5817,328,1307,86.58,completed,2024-01-16,0,
5818,367,1409,63.52,completed,2024-01-16,0,
5819,231,66,44.44,completed,2024-01-16,0,
5820,197,1843,22.96,completed,2024-01-16,0,
5821,207,1946,109.16,completed,2024-01-16,0,
5822,168,1848,19.44,completed,2024-01-16,0,
5823,128,1804,6.29,completed,2024-01-16,0,
5824,30,1883,15.46,completed,2024-01-16,0,
5825,464,1236,47.21,completed,2024-01-16,0,
5826,269,1187,5.73,completed,2024-01-16,0,
5827,120,800,24.85,completed,2024-01-16,0,
5828,104,18,58.2,completed,2024-01-16,0,
5829,498,262,18.34,completed,2024-01-16,0,
5830,109,343,27.18,completed,2024-01-16,0,
5831,119,993,16.4,completed,2024-01-16,0,
5832,415,1202,17.02,completed,2024-01-16,1,
5833,144,534,35.48,completed,2024-01-16,0,
5834,188,1532,9.96,completed,2024-01-16,0,
5835,262,541,41.41,completed,2024-01-16,0,
5836,5,659,44.86,completed,2024-01-16,0,
5837,451,1467,12.92,completed,2024-01-16,0,
5838,277,831,39.72,completed,2024-01-16,0,
5839,80,246,18.65,completed,2024-01-16,0,
5840,436,493,40.05,completed,2024-01-16,0,
5841,108,550,68.55,completed,2024-01-16,0,
5842,374,801,39.5,completed,2024-01-16,0,
5843,294,1888,12.08,completed,2024-01-16,0,
5844,427,890,20.11,completed,2024-01-16,0,
5845,363,1596,29.21,completed,2024-01-16,0,
5846,279,772,48.17,completed,2024-01-16,0,
5847,92,1765,67.58,completed,2024-01-16,0,
5848,420,1425,33.91,completed,2024-01-16,0,
5849,458,916,10.2,completed,2024-01-16,0,
5850,323,206,46.38,completed,2024-01-16,0,
5851,177,1706,32.3,completed,2024-01-16,0,
5852,117,1108,45.7,completed,2024-01-16,0,
5853,373,376,52.82,completed,2024-01-16,0,
5854,438,998,22.14,completed,2024-01-16,0,
5855,412,284,19.14,completed,2024-01-16,0,
5856,367,477,103.06,completed,2024-01-16,0,
5857,255,786,134.3,failed,2024-01-16,0,processing_error
5858,452,577,29.27,completed,2024-01-16,0,
5859,450,1257,17.77,completed,2024-01-16,0,
5860,176,1199,6.84,completed,2024-01-16,0,
5861,57,319,49.04,completed,2024-01-16,0,
5862,103,1839,29.14,completed,2024-01-16,0,
5863,390,839,213.12,completed,2024-01-16,0,
5864,320,698,18.71,completed,2024-01-16,0,
5865,191,1834,9.24,completed,2024-01-16,0,
5866,194,1614,58.24,completed,2024-01-16,0,
5867,487,354,29.22,completed,2024-01-16,0,
5868,37,597,49.3,completed,2024-01-16,0,
5869,169,1744,45.4,completed,2024-01-16,0,
5870,129,1741,31.14,completed,2024-01-16,0,
5871,70,1191,34.88,completed,2024-01-16,0,
5872,446,451,16.8,completed,2024-01-16,0,
5873,421,1109,17.27,completed,2024-01-16,0,
5874,277,1169,13.4,completed,2024-01-16,0,
5875,436,1999,47.07,completed,2024-01-16,0,
5876,432,1168,14.55,completed,2024-01-16,0,
5877,19,585,37.49,completed,2024-01-16,0,
5878,7,698,104.05,completed,2024-01-16,0,
5879,233,1186,36.98,completed,2024-01-16,0,
5880,178,573,36.74,completed,2024-01-16,0,
5881,461,501,32.47,completed,2024-01-16,0,
5882,85,736,5.35,completed,2024-01-16,0,
5883,434,1407,47.56,completed,2024-01-16,0,
5884,151,1223,21.24,completed,2024-01-16,0,
5885,4,1885,27.95,failed,2024-01-16,0,card_blocked
5886,99,1184,31.63,completed,2024-01-17,0,
5887,63,445,60.33,completed,2024-01-17,0,
5888,203,401,44.5,completed,2024-01-17,0,
5889,396,1084,42.02,completed,2024-01-17,0,
5890,245,1688,21.31,completed,2024-01-17,0,
5891,92,97,16.62,completed,2024-01-17,0,
5892,122,1918,67.76,completed,2024-01-17,0,
5893,146,817,12.3,completed,2024-01-17,0,
5894,194,532,65.57,completed,2024-01-17,0,
5895,372,671,13.17,completed,2024-01-17,0,
5896,500,508,56.53,completed,2024-01-17,0,
5897,119,1620,13.43,completed,2024-01-17,0,
5898,322,807,13.43,completed,2024-01-17,0,
5899,390,1296,23.04,completed,2024-01-17,0,
5900,138,1578,32.14,completed,2024-01-17,0,
5901,228,1293,33.64,completed,2024-01-17,0,
5902,336,6,28.91,completed,2024-01-17,0,
5903,287,1820,44.59,completed,2024-01-17,0,
5904,152,56,34.74,completed,2024-01-17,0,
5905,244,923,22.69,failed,2024-01-17,0,merchant_limit_exceeded
5906,309,757,41.63,completed,2024-01-17,1,
5907,76,1075,154.6,completed,2024-01-17,0,
5908,497,1018,43.09,completed,2024-01-17,0,
5909,149,1124,38.69,completed,2024-01-17,0,
5910,173,1913,21.95,completed,2024-01-17,0,
5911,29,1311,114.1,completed,2024-01-17,0,
5912,406,1562,12.49,completed,2024-01-17,0,
5913,27,642,36.15,completed,2024-01-17,0,
5914,394,52,44.57,completed,2024-01-17,0,
5915,413,1995,45.09,completed,2024-01-17,0,
5916,478,1966,7.21,completed,2024-01-17,0,
5917,394,1751,26.36,completed,2024-01-17,0,
5918,111,1766,60.79,completed,2024-01-17,0,
5919,368,10,38.75,completed,2024-01-17,0,
5920,103,64,59.53,completed,2024-01-17,0,
5921,116,34,24.56,completed,2024-01-17,0,
5922,439,1650,197.81,completed,2024-01-17,0,
5923,149,352,235.12,completed,2024-01-17,0,
5924,48,1308,12.42,completed,2024-01-17,1,
5925,85,383,18.59,completed,2024-01-17,0,
5926,421,1581,103.84,completed,2024-01-17,0,
5927,24,221,34.81,completed,2024-01-17,0,
5928,134,708,12.01,completed,2024-01-17,0,
5929,282,1088,14.04,completed,2024-01-18,0,
5930,243,1797,31.1,completed,2024-01-18,0,
5931,412,2000,56.71,completed,2024-01-18,0,
5932,236,406,52.02,completed,2024-01-18,0,
5933,236,1386,19.57,completed,2024-01-18,0,
5934,191,395,34.91,completed,2024-01-18,0,
5935,363,455,96.19,completed,2024-01-18,0,
5936,438,1778,61.51,completed,2024-01-18,0,
5937,424,1670,19.2,completed,2024-01-18,0,
5938,310,409,17.02,completed,2024-01-18,0,
5939,14,771,8.87,completed,2024-01-18,0,
5940,191,162,35.12,completed,2024-01-18,0,
5941,432,592,15.67,completed,2024-01-18,0,
5942,10,804,74.16,completed,2024-01-18,1,
5943,149,1805,61.53,completed,2024-01-18,0,
5944,232,1574,48.94,completed,2024-01-18,0,
5945,309,232,11.74,completed,2024-01-18,0,
5946,109,1099,82.25,completed,2024-01-18,0,
5947,493,1313,50.05,completed,2024-01-18,0,
5948,108,1877,35.99,completed,2024-01-18,0,
5949,428,142,199.58,completed,2024-01-18,0,
5950,301,711,26.98,completed,2024-01-18,0,
5951,344,636,58.57,completed,2024-01-18,0,
5952,345,1700,309.73,completed,2024-01-18,0,
5953,31,284,31.6,completed,2024-01-18,0,
5954,51,655,17.67,completed,2024-01-18,0,
5955,191,1129,6.12,completed,2024-01-18,0,
5956,352,1607,25.03,completed,2024-01-18,0,
5957,168,1610,12.77,completed,2024-01-18,0,
5958,43,1976,25.22,completed,2024-01-18,0,
5959,73,955,71.21,completed,2024-01-18,0,
5960,172,427,63.6,completed,2024-01-18,0,
5961,416,1514,28.97,completed,2024-01-18,0,
5962,177,1246,115.74,completed,2024-01-18,0,
5963,3,698,8.67,completed,2024-01-18,0,
5964,491,926,34.35,completed,2024-01-18,0,
5965,136,948,77.22,completed,2024-01-18,0,
5966,11,294,85.64,completed,2024-01-18,0,
5967,458,490,107.47,failed,2024-01-18,0,card_blocked
5968,51,586,13.1,completed,2024-01-18,0,
5969,451,1405,25.28,completed,2024-01-18,0,
5970,343,1196,70.14,completed,2024-01-18,0,
5971,491,1462,20.86,completed,2024-01-18,0,
5972,79,821,39.24,completed,2024-01-18,0,
5973,292,1571,56.01,completed,2024-01-18,0,
5974,327,509,23.94,completed,2024-01-18,1,
5975,90,1688,7.58,completed,2024-01-18,0,
5976,356,1267,70.34,completed,2024-01-18,0,
5977,80,682,29.93,completed,2024-01-18,0,
5978,270,215,10.17,completed,2024-01-18,0,
5979,415,1721,22.71,completed,2024-01-18,0,
5980,358,1088,20.12,completed,2024-01-18,0,
5981,358,1571,49.61,completed,2024-01-18,0,
5982,269,675,74.61,completed,2024-01-18,0,
5983,383,467,30.2,completed,2024-01-19,0,
5984,226,689,9.1,completed,2024-01-19,0,
5985,338,1315,22.02,completed,2024-01-19,0,
5986,415,283,43.4,completed,2024-01-19,0,
5987,308,29,56.38,completed,2024-01-19,0,
